code,name,ticker,market
059477,采鈺元大63購01,059477.TW,上市
059478,天虹元大59購01,059478.TW,上市
059479,富鼎元大59購01,059479.TW,上市
059480,台灣50國票59購06,059480.TW,上市
059481,FB科技國票59購01,059481.TW,上市
059482,元石油國票5B購01,059482.TW,上市
059483,道瓊反國票59購01,059483.TW,上市
059484,元油反國票59購02,059484.TW,上市
059485,元油反國票5A購01,059485.TW,上市
059486,SGBR2X國票59購04,059486.TW,上市
059487,川湖國票5A購02,059487.TW,上市
059488,台積電國票59購07,059488.TW,上市
059489,台積電國票5A購04,059489.TW,上市
05948U,金像電群益59售01,05948U.TW,上市
059490,菱生國票5A購01,059490.TW,上市
059491,毅嘉國票59購02,059491.TW,上市
059492,漢唐國票5A購02,059492.TW,上市
059493,長榮國票5A購03,059493.TW,上市
059494,裕民國票5A購01,059494.TW,上市
059495,萬海國票5A購02,059495.TW,上市
059496,神基國票5C購01,059496.TW,上市
059497,京鼎國票5A購01,059497.TW,上市
059498,達邁國票5A購02,059498.TW,上市
059499,達明國票5A購01,059499.TW,上市
059500,材料國票5A購01,059500.TW,上市
059501,上品國票5A購01,059501.TW,上市
059502,乙盛國票5A購02,059502.TW,上市
059503,力成國票5A購02,059503.TW,上市
059504,啟�眥窶�5A購02,059504.TW,上市
059505,晶碩國票5A購01,059505.TW,上市
059506,兆聯國票5A購01,059506.TW,上市
059507,昇陽半國票5A購01,059507.TW,上市
059508,臺股指國票59購05,059508.TW,上市
059509,臺股指國票5A購01,059509.TW,上市
059510,台化元富59購02,059510.TW,上市
059511,台化元富59購03,059511.TW,上市
059512,永光元富59購01,059512.TW,上市
059513,美時元富59購02,059513.TW,上市
059514,川湖元富59購02,059514.TW,上市
059515,劍麟元富59購01,059515.TW,上市
059516,華通元富59購08,059516.TW,上市
059517,華通元富59購09,059517.TW,上市
059518,華通元富59購10,059518.TW,上市
059519,華通元富59購11,059519.TW,上市
059520,智邦元富59購02,059520.TW,上市
059521,美律元富59購01,059521.TW,上市
059522,定穎控元富59購04,059522.TW,上市
059526,AES元富59購05,059526.TW,上市
059527,AES元富59購06,059527.TW,上市
059528,台灣50群益5A購01,059528.TW,上市
059529,台灣50群益5A購02,059529.TW,上市
059530,台灣50群益5A購03,059530.TW,上市
059531,台塑群益59購02,059531.TW,上市
059532,大成鋼群益59購03,059532.TW,上市
059533,光寶科群益59購02,059533.TW,上市
059534,華通群益5B購04,059534.TW,上市
059535,鴻海群益59購05,059535.TW,上市
059536,鴻海群益5A購08,059536.TW,上市
059537,鴻海群益5C購07,059537.TW,上市
059538,國巨群益59購06,059538.TW,上市
059539,皇昌群益59購01,059539.TW,上市
059540,陽明群益59購02,059540.TW,上市
059541,奇鋐群益59購12,059541.TW,上市
059542,景碩群益5A購03,059542.TW,上市
059543,緯創群益59購03,059543.TW,上市
059544,日月光群益59購05,059544.TW,上市
059545,定穎控群益59購04,059545.TW,上市
059546,事欣科群益59購01,059546.TW,上市
059547,眾達群益59購01,059547.TW,上市
059548,jpp群益59購01,059548.TW,上市
059549,聯茂群益59購02,059549.TW,上市
059550,緯穎群益59購08,059550.TW,上市
059551,兆聯群益59購02,059551.TW,上市
059552,兆聯群益63購01,059552.TW,上市
059553,至上群益59購02,059553.TW,上市
059554,南茂群益59購03,059554.TW,上市
059555,臺股指群益5B購09,059555.TW,上市
059556,臺股指群益5B購10,059556.TW,上市
059557,新唐國泰5A購02,059557.TW,上市
059558,台虹國泰5A購02,059558.TW,上市
059559,智邦兆豐5B購02,059559.TW,上市
059560,奇鋐兆豐5B購03,059560.TW,上市
059561,世芯兆豐5B購01,059561.TW,上市
059562,台灣50凱基5A購05,059562.TW,上市
059563,台灣50凱基63購05,059563.TW,上市
059564,元油反凱基59購02,059564.TW,上市
059565,華通凱基5A購04,059565.TW,上市
059566,華碩凱基59購03,059566.TW,上市
059567,金像電凱基5A購05,059567.TW,上市
059568,毅嘉凱基59購04,059568.TW,上市
059569,創見凱基5B購01,059569.TW,上市
059570,強茂凱基5B購03,059570.TW,上市
059571,世芯凱基61購05,059571.TW,上市
059572,定穎控凱基61購04,059572.TW,上市
059573,眾達凱基5A購02,059573.TW,上市
059574,采鈺凱基63購01,059574.TW,上市
059575,台虹凱基59購01,059575.TW,上市
059576,宇瞻凱基63購01,059576.TW,上市
059577,台灣50富邦63購05,059577.TW,上市
059578,SGBR2X富邦63購03,059578.TW,上市
059579,國巨富邦5B購01,059579.TW,上市
059580,金像電富邦5C購04,059580.TW,上市
059581,國泰金富邦5B購01,059581.TW,上市
059582,臺股指富邦66購03,059582.TW,上市
059583,A50正2國票5B購01,059583.TW,上市
059584,永光國票5A購02,059584.TW,上市
059585,上銀國票5A購02,059585.TW,上市
059586,光寶科國票5C購01,059586.TW,上市
059587,鴻海國票5A購02,059587.TW,上市
059588,英業達國票5A購01,059588.TW,上市
059589,金像電國票5A購01,059589.TW,上市
059590,創見國票5A購04,059590.TW,上市
059591,聯發科國票5A購01,059591.TW,上市
059592,長榮航國票59購02,059592.TW,上市
059593,大立光國票5A購01,059593.TW,上市
059594,奇鋐國票5A購02,059594.TW,上市
059595,景碩國票5A購05,059595.TW,上市
059596,新日興國票59購01,059596.TW,上市
059597,牧德國票5A購05,059597.TW,上市
059598,達邁國票5A購03,059598.TW,上市
059599,東台國票5A購01,059599.TW,上市
059600,台積電統一5B購02,059600.TW,上市
059601,康普國票5A購02,059601.TW,上市
059602,新唐國票5A購04,059602.TW,上市
059603,聯茂國票5A購03,059603.TW,上市
059604,矽力國票5A購01,059604.TW,上市
059605,緯穎國票5B購01,059605.TW,上市
059607,三集瑞國票5A購04,059607.TW,上市
059610,台虹國票5A購01,059610.TW,上市
059611,至上國票5A購01,059611.TW,上市
059612,台灣50元富59購08,059612.TW,上市
059613,華通元富59購12,059613.TW,上市
059614,華通元富5C購01,059614.TW,上市
059615,鴻海元富63購02,059615.TW,上市
059616,威盛元富59購01,059616.TW,上市
059617,大立光元富59購02,059617.TW,上市
059618,世芯元富5A購02,059618.TW,上市
059619,愛普元富59購01,059619.TW,上市
059620,緯穎元富5A購02,059620.TW,上市
059621,兆聯元富59購02,059621.TW,上市
059623,世芯元富5B購01,059623.TW,上市
059624,台虹元富59購04,059624.TW,上市
059625,台虹元富59購05,059625.TW,上市
059626,台虹元富59購06,059626.TW,上市
059627,臺股指元富59購16,059627.TW,上市
059628,臺股指元富59購17,059628.TW,上市
059629,元石油統一63購04,059629.TW,上市
05962U,臺股指群益5B售04,05962U.TW,上市
059630,永光統一73購01,059630.TW,上市
059631,長興統一66購01,059631.TW,上市
059632,川湖統一63購02,059632.TW,上市
059633,華通統一73購01,059633.TW,上市
059634,英業達統一65購01,059634.TW,上市
059635,英業達統一66購01,059635.TW,上市
059636,金像電統一63購01,059636.TW,上市
059637,威盛統一65購01,059637.TW,上市
059638,奇鋐統一62購02,059638.TW,上市
059639,景碩統一73購03,059639.TW,上市
05963U,臺股指群益5B售05,05963U.TW,上市
059640,佳必琪統一73購01,059640.TW,上市
059641,飛捷統一63購02,059641.TW,上市
059642,飛捷統一73購01,059642.TW,上市
059643,聯茂統一63購01,059643.TW,上市
059644,矽格統一73購01,059644.TW,上市
059645,緯穎統一63購01,059645.TW,上市
059646,采鈺統一68購01,059646.TW,上市
059647,采鈺統一68購02,059647.TW,上市
059648,台虹統一63購01,059648.TW,上市
059649,台虹統一63購02,059649.TW,上市
059650,台虹統一63購03,059650.TW,上市
059651,台虹統一66購01,059651.TW,上市
059652,南茂統一73購01,059652.TW,上市
059653,台灣50中信63購04,059653.TW,上市
059654,T50反1中信63購03,059654.TW,上市
059655,臺指2X中信63購03,059655.TW,上市
059656,臺指反中信63購01,059656.TW,上市
059657,聯電中信5A購01,059657.TW,上市
059658,鴻海中信63購01,059658.TW,上市
059659,台積電中信63購04,059659.TW,上市
059660,金像電中信63購01,059660.TW,上市
059661,京元電中信63購01,059661.TW,上市
059662,聯發科中信63購02,059662.TW,上市
059663,世芯中信63購01,059663.TW,上市
059664,緯穎中信63購01,059664.TW,上市
059665,臺股指中信5C購11,059665.TW,上市
059666,川湖永豐5C購01,059666.TW,上市
059667,鴻海永豐65購03,059667.TW,上市
059668,鴻海永豐68購01,059668.TW,上市
059669,台積電永豐73購03,059669.TW,上市
05966U,台灣50中信59售01,05966U.TW,上市
059670,台積電永豐73購04,059670.TW,上市
059671,金像電永豐5C購01,059671.TW,上市
059672,建準永豐5A購01,059672.TW,上市
059673,義隆永豐5B購01,059673.TW,上市
059674,義隆永豐5C購02,059674.TW,上市
059675,奇鋐永豐63購02,059675.TW,上市
059676,奇鋐永豐63購03,059676.TW,上市
059677,景碩永豐5C購01,059677.TW,上市
059678,牧德永豐59購01,059678.TW,上市
059679,達邁永豐63購01,059679.TW,上市
05967U,國巨中信59售03,05967U.TW,上市
059680,世芯永豐66購01,059680.TW,上市
059681,新唐永豐5C購01,059681.TW,上市
059682,佳必琪永豐5C購01,059682.TW,上市
059683,康舒永豐5B購01,059683.TW,上市
059684,啟�皏藕�5C購01,059684.TW,上市
059685,台虹永豐5B購01,059685.TW,上市
059686,至上永豐5C購01,059686.TW,上市
059687,國巨台新59購01,059687.TW,上市
059688,至上台新59購01,059688.TW,上市
059689,日本反元大65購01,059689.TW,上市
059690,元油反元大59購04,059690.TW,上市
059691,元油反元大5A購02,059691.TW,上市
059692,SGBR2X元大59購12,059692.TW,上市
059693,SGBR2X元大5A購02,059693.TW,上市
059694,SGBR2X元大5B購02,059694.TW,上市
059695,永光元大5C購01,059695.TW,上市
059696,華通元大59購06,059696.TW,上市
059697,華通元大59購07,059697.TW,上市
059698,華通元大59購08,059698.TW,上市
059699,華通元大59購09,059699.TW,上市
05969U,臺股指中信59售01,05969U.TW,上市
059700,華通元大59購10,059700.TW,上市
059701,華通元大59購11,059701.TW,上市
059702,華通元大59購12,059702.TW,上市
059703,華通元大59購13,059703.TW,上市
059704,華通元大59購14,059704.TW,上市
059705,華通元大63購02,059705.TW,上市
059706,台積電元大59購23,059706.TW,上市
059707,華碩元大5C購01,059707.TW,上市
059709,創見元大63購02,059709.TW,上市
059710,宏達電元大59購05,059710.TW,上市
059711,長榮元大59購07,059711.TW,上市
059712,長榮航元大59購01,059712.TW,上市
059713,德律元大59購11,059713.TW,上市
059714,智原元大5C購03,059714.TW,上市
059715,文曄元大5C購01,059715.TW,上市
059716,景碩元大59購05,059716.TW,上市
059717,景碩元大59購06,059717.TW,上市
059718,景碩元大59購07,059718.TW,上市
059719,嘉澤元大59購04,059719.TW,上市
059720,嘉澤元大59購05,059720.TW,上市
059721,牧德元大59購06,059721.TW,上市
059722,牧德元大59購07,059722.TW,上市
059723,牧德元大59購08,059723.TW,上市
059724,達邁元大59購01,059724.TW,上市
059725,日月光元大59購14,059725.TW,上市
059726,日月光元大5C購04,059726.TW,上市
059727,臻鼎元大59購11,059727.TW,上市
059728,臻鼎元大59購12,059728.TW,上市
059729,臻鼎元大59購13,059729.TW,上市
059730,臻鼎元大59購14,059730.TW,上市
059731,臻鼎元大63購02,059731.TW,上市
059732,眾達元大59購07,059732.TW,上市
059733,聯茂元大59購10,059733.TW,上市
059734,聯茂元大59購11,059734.TW,上市
059735,同欣電元大59購03,059735.TW,上市
059736,訊芯元大59購04,059736.TW,上市
059737,惠特元大59購02,059737.TW,上市
059738,龍德船元大5C購01,059738.TW,上市
059739,采鈺元大63購02,059739.TW,上市
059740,南茂元大59購08,059740.TW,上市
059741,勤誠元大59購07,059741.TW,上市
059742,臺股指元大59購29,059742.TW,上市
059743,臺股指元大5A購18,059743.TW,上市
059744,臺股指元大5A購19,059744.TW,上市
059745,滬深反群益59購01,059745.TW,上市
059746,香港2X群益59購01,059746.TW,上市
059747,國企2X群益63購01,059747.TW,上市
059748,中502X群益63購01,059748.TW,上市
059749,川湖群益63購01,059749.TW,上市
059750,華通群益63購01,059750.TW,上市
059751,鴻海群益5A購09,059751.TW,上市
059752,台積電群益5B購06,059752.TW,上市
059753,台積電群益5B購07,059753.TW,上市
059754,台積電群益63購03,059754.TW,上市
059755,金像電群益59購02,059755.TW,上市
059756,金像電群益5A購03,059756.TW,上市
059757,瑞昱群益59購02,059757.TW,上市
059758,超豐群益59購02,059758.TW,上市
059759,奇鋐群益63購01,059759.TW,上市
059760,達邁群益5A購01,059760.TW,上市
059761,世芯群益63購01,059761.TW,上市
059762,上緯控群益5A購01,059762.TW,上市
059763,矽格群益63購01,059763.TW,上市
059764,惠特群益59購03,059764.TW,上市
059765,采鈺群益59購01,059765.TW,上市
059766,台虹群益5C購01,059766.TW,上市
059767,至上群益5B購01,059767.TW,上市
059768,南茂群益59購04,059768.TW,上市
059769,宇瞻群益63購01,059769.TW,上市
059770,臺股指群益59購25,059770.TW,上市
059771,光寶科國泰5A購01,059771.TW,上市
059772,鴻海國泰61購01,059772.TW,上市
059773,台積電國泰5A購01,059773.TW,上市
059774,智邦國泰5A購01,059774.TW,上市
059775,金像電國泰5A購01,059775.TW,上市
059776,金像電國泰61購01,059776.TW,上市
059777,毅嘉國泰5A購02,059777.TW,上市
059778,京元電國泰5A購01,059778.TW,上市
059779,嘉澤國泰5A購02,059779.TW,上市
05977U,臺股指凱基5B售03,05977U.TW,上市
059780,辛耘國泰5A購01,059780.TW,上市
059781,日月光國泰5A購02,059781.TW,上市
059782,上品國泰5A購01,059782.TW,上市
059783,天虹國泰5A購01,059783.TW,上市
059784,台灣50台新59購02,059784.TW,上市
059785,金像電台新59購02,059785.TW,上市
059786,滬深2X凱基5B購03,059786.TW,上市
059787,國企2X凱基61購01,059787.TW,上市
059788,美指反凱基61購01,059788.TW,上市
059789,光寶科凱基59購04,059789.TW,上市
059790,金像電凱基59購03,059790.TW,上市
059791,金像電凱基63購01,059791.TW,上市
059792,瑞昱凱基59購01,059792.TW,上市
059794,長榮凱基5C購01,059794.TW,上市
059795,奇鋐凱基63購01,059795.TW,上市
059796,德律凱基59購04,059796.TW,上市
059797,聯詠凱基59購03,059797.TW,上市
059798,智原凱基5C購01,059798.TW,上市
059799,文曄凱基59購02,059799.TW,上市
059800,景碩凱基59購01,059800.TW,上市
059801,景碩凱基59購02,059801.TW,上市
059802,嘉澤凱基5A購03,059802.TW,上市
059803,牧德凱基5A購03,059803.TW,上市
059804,辛耘凱基5A購02,059804.TW,上市
059805,世芯凱基61購06,059805.TW,上市
059806,日月光凱基59購06,059806.TW,上市
059807,上品凱基5A購01,059807.TW,上市
059809,眾達凱基59購03,059809.TW,上市
059810,佳必琪凱基59購01,059810.TW,上市
059811,矽力凱基59購03,059811.TW,上市
059813,緯穎凱基61購02,059813.TW,上市
059814,惠特凱基59購02,059814.TW,上市
059815,龍德船凱基5B購01,059815.TW,上市
059816,台虹凱基5A購02,059816.TW,上市
059817,至上凱基59購03,059817.TW,上市
059818,富鼎凱基5A購01,059818.TW,上市
059819,世紀鋼凱基59購01,059819.TW,上市
059820,台灣50國票5A購02,059820.TW,上市
059821,日本2X國票5B購01,059821.TW,上市
059822,元石油國票5A購02,059822.TW,上市
059823,臺指反國票5B購01,059823.TW,上市
059824,FBNQ2X國票59購01,059824.TW,上市
059825,FB臺反國票59購01,059825.TW,上市
059826,SGBR2X國票59購05,059826.TW,上市
059827,SGBR2X國票5A購02,059827.TW,上市
059828,台積電凱基5B購02,059828.TW,上市
059829,美費半國票59購01,059829.TW,上市
059830,中興電國票5A購01,059830.TW,上市
059831,華立國票61購01,059831.TW,上市
059832,德律國票5A購04,059832.TW,上市
059833,智原國票5B購01,059833.TW,上市
059834,大銀國票5C購01,059834.TW,上市
059835,宇瞻國票5A購02,059835.TW,上市
059836,宇瞻國票5A購03,059836.TW,上市
059837,宇瞻國票65購01,059837.TW,上市
059838,臺股指國票59購06,059838.TW,上市
059839,電子類國票59購01,059839.TW,上市
059840,電子類國票59購02,059840.TW,上市
059841,金融類國票59購01,059841.TW,上市
059842,元石油富邦63購01,059842.TW,上市
059843,鴻海富邦59購05,059843.TW,上市
059844,華碩富邦59購02,059844.TW,上市
059845,德律富邦5C購01,059845.TW,上市
059846,日月光富邦5B購02,059846.TW,上市
059847,愛普富邦5B購01,059847.TW,上市
059848,至上富邦61購02,059848.TW,上市
059849,元油反中信63購02,059849.TW,上市
059850,SGBR2X中信63購02,059850.TW,上市
059851,南亞中信59購03,059851.TW,上市
059852,華新中信59購01,059852.TW,上市
059853,國巨中信63購01,059853.TW,上市
059854,台勝科中信59購01,059854.TW,上市
059855,啟�痐井H59購01,059855.TW,上市
059857,啟�痐井H5C購01,059857.TW,上市
059858,台虹中信59購03,059858.TW,上市
059859,奇鋐統一63購02,059859.TW,上市
059860,新唐統一63購01,059860.TW,上市
059861,臺股指統一59購01,059861.TW,上市
059862,台灣50永豐5B購01,059862.TW,上市
059863,台積電永豐5C購10,059863.TW,上市
059864,台積電永豐5C購11,059864.TW,上市
059865,台積電永豐5C購12,059865.TW,上市
059866,華碩永豐5A購01,059866.TW,上市
059867,金像電永豐5B購01,059867.TW,上市
059868,友達永豐5B購01,059868.TW,上市
059869,友達永豐5C購01,059869.TW,上市
059870,建準永豐5C購01,059870.TW,上市
059871,聯發科永豐59購05,059871.TW,上市
059872,神基永豐5C購01,059872.TW,上市
059873,德律永豐5B購01,059873.TW,上市
059874,牧德永豐5C購01,059874.TW,上市
059875,世芯永豐65購01,059875.TW,上市
059876,眾達永豐5C購02,059876.TW,上市
059877,愛普永豐5C購01,059877.TW,上市
059878,兆聯永豐5C購01,059878.TW,上市
059879,富鼎永豐5C購01,059879.TW,上市
059880,宇瞻永豐5A購02,059880.TW,上市
059881,宇瞻永豐5B購01,059881.TW,上市
059882,日本2X元大59購02,059882.TW,上市
059883,台積電元大59購24,059883.TW,上市
059884,金像電元大59購07,059884.TW,上市
059885,金像電元大59購08,059885.TW,上市
059886,金像電元大59購09,059886.TW,上市
059887,金像電元大59購10,059887.TW,上市
059888,金像電元大59購11,059888.TW,上市
059889,長榮元大59購08,059889.TW,上市
059890,奇鋐元大59購24,059890.TW,上市
059891,德律元大59購12,059891.TW,上市
059892,德律元大59購13,059892.TW,上市
059893,文曄元大5C購02,059893.TW,上市
059894,景碩元大59購08,059894.TW,上市
059895,景碩元大59購09,059895.TW,上市
059896,嘉澤元大59購06,059896.TW,上市
059897,牧德元大59購09,059897.TW,上市
059898,達邁元大59購02,059898.TW,上市
059899,達邁元大59購03,059899.TW,上市
059900,世芯元大5A購01,059900.TW,上市
059901,日月光元大59購15,059901.TW,上市
059902,日月光元大59購16,059902.TW,上市
059903,臻鼎元大59購15,059903.TW,上市
059904,臻鼎元大59購16,059904.TW,上市
059905,臻鼎元大63購03,059905.TW,上市
059906,佳必琪元大5C購01,059906.TW,上市
059907,聯茂元大59購12,059907.TW,上市
059908,矽格元大59購02,059908.TW,上市
059909,同欣電元大59購04,059909.TW,上市
059910,緯穎元大59購12,059910.TW,上市
059911,惠特元大59購03,059911.TW,上市
059912,采鈺元大5C購02,059912.TW,上市
059913,台虹元大59購03,059913.TW,上市
059914,台虹元大59購04,059914.TW,上市
059915,台虹元大59購05,059915.TW,上市
059916,台虹元大59購06,059916.TW,上市
059917,勤誠元大59購08,059917.TW,上市
059918,宇瞻元大59購01,059918.TW,上市
059919,宇瞻元大59購02,059919.TW,上市
059920,宇瞻元大59購03,059920.TW,上市
059921,宇瞻元大5B購02,059921.TW,上市
059922,宇瞻元大63購01,059922.TW,上市
059923,東鹼群益59購01,059923.TW,上市
059924,鴻海群益63購02,059924.TW,上市
059925,鴻海群益63購03,059925.TW,上市
059926,鴻海群益64購01,059926.TW,上市
059927,鴻海群益65購01,059927.TW,上市
059928,智邦群益5B購04,059928.TW,上市
059929,智邦群益63購02,059929.TW,上市
059930,金像電群益59購03,059930.TW,上市
059931,技嘉群益59購03,059931.TW,上市
059932,毅嘉群益59購06,059932.TW,上市
059933,友達群益59購05,059933.TW,上市
059934,可成群益59購01,059934.TW,上市
059935,強茂群益5C購01,059935.TW,上市
059936,新興群益61購01,059936.TW,上市
059937,奇鋐群益59購13,059937.TW,上市
059938,嘉澤群益5A購03,059938.TW,上市
059939,眾達群益59購02,059939.TW,上市
059940,佳必琪群益61購01,059940.TW,上市
059941,愛普群益61購01,059941.TW,上市
059942,惠特群益61購01,059942.TW,上市
059943,兆聯群益5B購02,059943.TW,上市
059944,台虹群益5B購01,059944.TW,上市
059945,瀚荃群益5B購01,059945.TW,上市
059946,至上群益59購03,059946.TW,上市
059947,至上群益5A購01,059947.TW,上市
059948,臺股指群益59購26,059948.TW,上市
059949,臺股指群益59購27,059949.TW,上市
059950,臺股指群益59購28,059950.TW,上市
059951,臺股指群益59購29,059951.TW,上市
059952,臺股指群益59購30,059952.TW,上市
059953,臺股指群益59購31,059953.TW,上市
059954,臺股指群益5C購02,059954.TW,上市
059955,電子類群益59購03,059955.TW,上市
059956,上銀兆豐63購01,059956.TW,上市
059957,聯詠兆豐63購01,059957.TW,上市
059958,文曄兆豐5B購01,059958.TW,上市
059959,景碩兆豐5B購01,059959.TW,上市
059960,祥碩兆豐63購02,059960.TW,上市
059961,美時元富59購03,059961.TW,上市
059962,仁寶元富59購01,059962.TW,上市
059963,華泰元富59購01,059963.TW,上市
059964,京元電元富59購05,059964.TW,上市
059965,萬海元富59購02,059965.TW,上市
059966,世芯元富59購05,059966.TW,上市
059967,矽格元富59購02,059967.TW,上市
059968,矽力元富59購01,059968.TW,上市
059969,愛普元富59購02,059969.TW,上市
059970,緯穎元富5A購03,059970.TW,上市
059971,惠特元富59購02,059971.TW,上市
059972,兆聯元富5A購01,059972.TW,上市
059973,世紀鋼元富59購01,059973.TW,上市
059974,元石油統一59購01,059974.TW,上市
059975,元石油統一67購02,059975.TW,上市
059976,佳必琪統一63購01,059976.TW,上市
059977,T50反1中信63購04,059977.TW,上市
059978,T50反1中信63購05,059978.TW,上市
059979,南亞中信59購04,059979.TW,上市
059980,台聚中信59購01,059980.TW,上市
059981,川湖中信5C購01,059981.TW,上市
059982,華碩中信63購01,059982.TW,上市
059983,奇鋐中信59購04,059983.TW,上市
059984,臻鼎中信5B購01,059984.TW,上市
059985,佳必琪中信5C購01,059985.TW,上市
059986,臺股指中信5B購04,059986.TW,上市
059987,華泰永豐5C購01,059987.TW,上市
059988,聯發科永豐5A購05,059988.TW,上市
059989,聯發科永豐5B購04,059989.TW,上市
059990,立隆電永豐5B購02,059990.TW,上市
059991,陽明永豐5B購01,059991.TW,上市
059992,景碩永豐5B購01,059992.TW,上市
059993,定穎控永豐5C購01,059993.TW,上市
059994,力成永豐5B購01,059994.TW,上市
059995,啟�皏藕�5C購02,059995.TW,上市
059996,矽力永豐5B購01,059996.TW,上市
059997,訊芯永豐5C購01,059997.TW,上市
059998,愛普永豐5A購01,059998.TW,上市
059999,台虹永豐5C購01,059999.TW,上市
060000,聯茂兆豐5B購01,060000.TW,上市
060001,愛普兆豐5B購01,060001.TW,上市
060002,T50反1富邦63購03,060002.TW,上市
060003,T50反1富邦66購02,060003.TW,上市
060004,聚陽富邦5B購01,060004.TW,上市
060005,川湖富邦5C購02,060005.TW,上市
060006,光寶科富邦5B購01,060006.TW,上市
060007,聯電富邦61購05,060007.TW,上市
060008,楠梓電富邦5B購01,060008.TW,上市
060009,佳能富邦5B購01,060009.TW,上市
060010,長榮富邦5C購01,060010.TW,上市
060011,奇鋐富邦5C購03,060011.TW,上市
060012,景碩富邦5C購02,060012.TW,上市
060013,佳必琪富邦5B購01,060013.TW,上市
060014,聯發科台新59購01,060014.TW,上市
060015,友達國泰5A購01,060015.TW,上市
060016,京元電國泰5A購02,060016.TW,上市
060017,新興國泰5A購02,060017.TW,上市
060018,神基國泰5A購01,060018.TW,上市
060020,景碩國泰5A購02,060020.TW,上市
060021,日月光國泰5A購03,060021.TW,上市
060022,和碩國泰5A購01,060022.TW,上市
060023,愛普國泰5A購02,060023.TW,上市
060024,至上國泰5A購01,060024.TW,上市
060025,元石油凱基5A購01,060025.TW,上市
060026,SGBR2X凱基63購02,060026.TW,上市
060027,SGBR2X凱基63購03,060027.TW,上市
060028,統一凱基59購01,060028.TW,上市
060029,中興電凱基59購03,060029.TW,上市
060030,永光凱基59購02,060030.TW,上市
060031,宇隆凱基59購02,060031.TW,上市
060032,智邦凱基61購02,060032.TW,上市
060033,技嘉凱基59購02,060033.TW,上市
060034,友達凱基61購01,060034.TW,上市
060035,可成凱基59購01,060035.TW,上市
060036,強茂凱基61購02,060036.TW,上市
060037,新興凱基5B購02,060037.TW,上市
060038,神基凱基59購01,060038.TW,上市
060039,華立凱基59購01,060039.TW,上市
060040,健鼎凱基59購01,060040.TW,上市
060041,景碩凱基5A購06,060041.TW,上市
060042,大聯大凱基5A購01,060042.TW,上市
060043,定穎控凱基5A購02,060043.TW,上市
060044,jpp凱基59購02,060044.TW,上市
060045,力成凱基59購07,060045.TW,上市
060046,矽格凱基5B購01,060046.TW,上市
060047,同欣電凱基59購01,060047.TW,上市
060048,啟�硈肭�61購04,060048.TW,上市
060049,愛普凱基61購01,060049.TW,上市
060050,愛普凱基61購02,060050.TW,上市
060051,采鈺凱基5C購01,060051.TW,上市
060052,兆聯凱基5B購01,060052.TW,上市
060053,台虹凱基5C購01,060053.TW,上市
060054,至上凱基61購02,060054.TW,上市
060055,勤誠凱基5B購02,060055.TW,上市
060056,富鼎凱基59購01,060056.TW,上市
060057,臺股指凱基5A購40,060057.TW,上市
060058,臺股指凱基5A購41,060058.TW,上市
060059,電子類凱基5A購02,060059.TW,上市
06005U,台達電中信59售04,06005U.TW,上市
060060,美時群益59購02,060060.TW,上市
060061,威盛群益59購01,060061.TW,上市
060062,建準群益5A購02,060062.TW,上市
060063,美律群益59購01,060063.TW,上市
060064,聯發科群益59購05,060064.TW,上市
060065,聯發科群益59購06,060065.TW,上市
060066,普安群益59購01,060066.TW,上市
060067,新興群益61購02,060067.TW,上市
060068,臺企銀群益5A購01,060068.TW,上市
060069,德律群益59購02,060069.TW,上市
06006U,台積電中信59售04,06006U.TW,上市
060070,聯詠群益59購02,060070.TW,上市
060071,文曄群益59購02,060071.TW,上市
060072,景碩群益63購02,060072.TW,上市
060073,景碩群益65購01,060073.TW,上市
060074,嘉澤群益59購05,060074.TW,上市
060075,牧德群益59購04,060075.TW,上市
060076,世芯群益59購08,060076.TW,上市
060077,定穎控群益59購05,060077.TW,上市
060078,定穎控群益59購06,060078.TW,上市
060079,眾達群益5B購01,060079.TW,上市
060080,精成科群益59購01,060080.TW,上市
060081,精成科群益59購02,060081.TW,上市
060082,佳必琪群益5C購01,060082.TW,上市
060083,和椿群益59購01,060083.TW,上市
060084,矽力群益59購02,060084.TW,上市
060086,愛普群益61購02,060086.TW,上市
060087,緯穎群益59購09,060087.TW,上市
060088,富鼎群益5A購01,060088.TW,上市
060089,臺股指群益62購02,060089.TW,上市
060090,臺股指群益62購03,060090.TW,上市
060091,統一國票59購01,060091.TW,上市
060092,台聚國票59購01,060092.TW,上市
060093,台化國票59購02,060093.TW,上市
060094,東鹼國票5C購01,060094.TW,上市
060095,永光國票5A購03,060095.TW,上市
060096,美時國票59購03,060096.TW,上市
060097,中環國票59購01,060097.TW,上市
060098,景碩國票5A購06,060098.TW,上市
060099,世芯國票59購04,060099.TW,上市
060100,定穎控國票65購01,060100.TW,上市
060101,訊芯國票5C購02,060101.TW,上市
060102,台塑化國票59購02,060102.TW,上市
060103,台塑化國票5A購01,060103.TW,上市
060105,台虹國票65購01,060105.TW,上市
060106,富鼎國票5C購01,060106.TW,上市
060107,台灣50元富59購10,060107.TW,上市
060108,道瓊銅元富59購01,060108.TW,上市
060109,川湖元富59購04,060109.TW,上市
060110,鴻海元富59購04,060110.TW,上市
060111,鴻海元富59購05,060111.TW,上市
060112,國巨元富59購03,060112.TW,上市
060113,華泰元富59購02,060113.TW,上市
